0.87,0.65,0.88,0.88,0.46,0.82,0.6,0.72,0.17,0.32,0.91,0.95,0.24,0.31,0.3,0.69,0.76,0.52,0.71,0.88,0.85,0.68,0.91,0.52,0.8,12
0.84,0.66,0.82,0.99,0.49,0.61,0.9,0.99,0.32,0.67,0.99,0.89,0.22,0.13,0.69,0.51,0.8,0.55,0.56,0.89,0.88,0.9,0.93,0.52,0.81,12
0.79,0.72,0.78,0.77,0.7,0.66,0.76,0.77,0.11,0.39,0.85,0.98,0.4,0.23,0.53,0.84,0.92,0.55,0.47,0.92,0.85,0.76,0.85,0.85,0.82,12
0.99,0.61,0.78,0.63,0.58,0.94,0.91,0.95,0.01,0.64,0.87,0.86,0.32,0.2,0.84,0.56,0.74,0.77,0.54,0.75,0.81,0.44,0.88,0.44,0.91,12
0.9,0.9,0.89,0.95,0.43,0.73,0.84,0.99,0.03,0.7,0.88,0.99,0.49,0.21,0.4,0.54,0.83,0.46,0.86,0.72,0.84,0.4,0.8,0.63,0.91,12
0.99,0.59,0.7,0.83,0.67,0.81,0.71,0.98,0.26,0.64,0.97,0.94,0.44,0.48,0.55,0.66,0.81,0.8,0.62,0.87,0.96,0.53,0.63,0.64,0.87,12
0.82,0.71,0.93,0.65,0.67,0.72,0.61,0.93,0.24,0.35,0.87,0.93,0.32,0.25,0.7,0.61,0.85,0.5,0.89,0.56,0.89,0.56,0.84,0.85,0.85,12
0.99,0.54,0.9,0.71,0.51,0.76,0.76,0.91,0.01,0.9,0.78,0.99,0.27,0.24,0.99,0.59,0.61,0.39,0.66,0.89,0.97,0.57,0.64,0.54,0.94,12
0.96,0.35,0.85,0.96,0.88,0.82,0.84,0.81,0.14,0.51,0.87,0.94,0.34,0.05,0.34,0.55,0.88,0.04,0.56,0.86,0.99,0.61,0.98,0.55,0.8,12
0.81,0.8,0.98,0.84,0.99,0.75,0.88,0.92,0.22,0.96,0.99,0.8,0.35,0.26,0.66,0.52,0.51,0.12,0.59,0.79,0.84,0.5,0.69,0.34,0.87,12
0.95,0.73,0.95,0.75,0.78,0.73,0.71,0.86,0.17,0.07,0.82,0.92,0.35,0.11,0.57,0.92,0.8,0.4,0.52,0.79,0.64,0.58,0.86,0.84,0.92,12
0.99,0.51,0.94,0.63,0.64,0.8,0.7,0.99,0.32,0.12,0.87,0.87,0.4,0.26,0.58,0.43,0.65,0.65,0.77,0.99,0.99,0.33,0.95,0.35,0.96,12
0.93,0.45,0.99,0.86,0.35,0.79,0.7,0.91,0.19,0.77,0.61,0.92,0.64,0.09,0.54,0.73,0.71,0.63,0.61,0.68,0.99,0.7,0.83,0.52,0.8,12
0.99,0.58,0.91,0.75,0.68,0.73,0.9,0.89,0.36,0.63,0.78,0.84,0.28,0.1,0.3,0.81,0.79,0.81,0.9,0.8,0.6,0.55,0.84,0.41,0.83,12
0.94,0.54,0.75,0.68,0.83,0.73,0.69,0.87,0.37,0.36,0.86,0.95,0.5,0.38,0.39,0.85,0.7,0.42,0.76,0.91,0.8,0.45,0.92,0.52,0.79,12
0.82,0.63,0.57,0.82,0.62,0.67,0.93,0.94,0.17,0.37,0.89,0.79,0.36,0.12,0.51,0.73,0.8,0.73,0.63,0.76,0.64,0.69,0.92,0.79,0.8,12
0.9,0.59,0.84,0.78,0.38,0.86,0.88,0.98,0.54,0.44,0.8,0.9,0.65,0.01,0.6,0.51,0.46,0.1,0.42,0.94,0.69,0.57,0.7,0.68,0.77,12
0.99,0.47,0.75,0.79,0.6,0.94,0.82,0.82,0.18,0.39,0.89,0.93,0.38,0.31,0.39,0.68,0.82,0.81,0.59,0.75,0.66,0.69,0.77,0.64,0.72,12
0.99,0.43,0.75,0.91,0.43,0.74,0.81,0.83,0.42,0.8,0.54,0.8,0.51,0.03,0.42,0.72,0.89,0.46,0.61,0.7,0.97,0.54,0.89,0.53,0.86,12
0.88,0.58,0.72,0.88,0.78,0.78,0.9,0.96,0.37,0.56,0.83,0.96,0.41,0.07,0.5,0.45,0.8,0.58,0.76,0.82,0.92,0.6,0.72,0.42,0.78,12
0.72,0.68,0.82,0.85,0.61,0.89,0.94,0.85,0.21,0.39,0.59,0.95,0.55,0.2,0.4,0.84,0.5,0.54,0.62,0.73,0.98,0.73,0.82,0.59,0.82,12
0.83,0.43,0.99,0.91,0.7,0.61,0.99,0.99,0.27,0.32,0.69,0.93,0.28,0.2,0.72,0.5,0.99,0.81,0.44,0.62,0.76,0.47,0.82,0.26,0.83,12
0.99,0.45,0.81,0.58,0.68,0.72,0.99,0.91,0.2,0.61,0.73,0.81,0.44,0.18,0.53,0.75,0.73,0.58,0.83,0.66,0.99,0.57,0.75,0.92,0.86,12
0.99,0.71,0.63,0.79,0.53,0.58,0.57,0.91,0.33,0.58,0.76,0.84,0.27,0.13,0.29,0.67,0.8,0.32,0.57,0.7,0.8,0.67,0.87,0.66,0.73,12
0.85,0.64,0.93,0.57,0.62,0.91,0.78,0.89,0.31,0.55,0.89,0.91,0.42,0.1,0.47,0.86,0.77,0.47,0.54,0.9,0.69,0.72,0.73,0.46,0.86,12
0.92,0.64,0.99,0.72,0.66,0.63,0.96,0.94,0.32,0.54,0.7,0.88,0.47,0.2,0.52,0.52,0.82,0.36,0.46,0.78,0.56,0.69,0.96,0.59,0.78,12
0.78,0.58,0.53,0.8,0.69,0.71,0.74,0.91,0.3,0.72,0.8,0.85,0.34,0.22,0.81,0.66,0.66,0.33,0.33,0.84,0.62,0.44,0.59,0.45,0.89,12
0.73,0.37,0.87,0.73,0.66,0.85,0.8,0.81,0.23,0.6,0.72,0.8,0.54,0.15,0.42,0.7,0.93,0.55,0.56,0.89,0.99,0.78,0.94,0.45,0.99,12
0.74,0.55,0.76,0.99,0.65,0.56,0.83,0.94,0.21,0.26,0.71,0.87,0.4,0.13,0.65,0.58,0.57,0.35,0.78,0.73,0.99,0.66,0.7,0.49,0.87,12
0.75,0.91,0.72,0.86,0.79,0.74,0.67,0.88,0.3,0.68,0.81,0.8,0.41,0.11,0.06,0.61,0.61,0.62,0.85,0.99,0.73,0.54,0.94,0.74,0.82,12
0.88,0.89,0.84,0.71,0.62,0.83,0.67,0.88,0.1,0.44,0.99,0.95,0.39,0.08,0.44,0.84,0.73,0.79,0.42,0.76,0.99,0.34,0.99,0.36,0.84,12
0.88,0.71,0.44,0.53,0.53,0.75,0.68,0.88,0.1,0.42,0.69,0.92,0.48,0.39,0.37,0.66,0.81,0.44,0.59,0.6,0.85,0.48,0.73,0.39,0.93,12
0.88,0.75,0.89,0.55,0.46,0.85,0.7,0.82,0.23,0.46,0.67,0.88,0.34,0.01,0.6,0.59,0.97,0.27,0.39,0.95,0.59,0.52,0.93,0.56,0.73,12
0.92,0.57,0.99,0.85,0.99,0.54,0.8,0.83,0.4,0.66,0.9,0.85,0.3,0.01,0.84,0.77,0.77,0.69,0.7,0.93,0.59,0.51,0.88,0.65,0.92,12
0.77,0.62,0.99,0.86,0.71,0.75,0.9,0.99,0.26,0.74,0.69,0.94,0.52,0.1,0.72,0.61,0.7,0.5,0.85,0.84,0.92,0.5,0.86,0.45,0.81,12
0.99,0.6,0.99,0.75,0.57,0.92,0.72,0.79,0.42,0.58,0.52,0.9,0.35,0.43,0.35,0.62,0.68,0.29,0.51,0.61,0.67,0.39,0.66,0.4,0.81,12
0.81,0.44,0.91,0.77,0.54,0.69,0.99,0.92,0.31,0.01,0.72,0.75,0.34,0.25,0.37,0.77,0.67,0.62,0.4,0.77,0.85,0.67,0.83,0.85,0.82,12
0.84,0.24,0.99,0.73,0.45,0.92,0.96,0.91,0.06,0.58,0.72,0.82,0.54,0.01,0.61,0.76,0.99,0.57,0.33,0.69,0.81,0.65,0.98,0.35,0.83,12
0.99,0.8,0.99,0.72,0.74,0.97,0.96,0.95,0.36,0.34,0.61,0.97,0.35,0.2,0.38,0.65,0.83,0.3,0.61,0.83,0.79,0.5,0.95,0.84,0.81,12
0.99,0.72,0.51,0.68,0.52,0.85,0.82,0.93,0.33,0.32,0.7,0.81,0.38,0.18,0.53,0.61,0.92,0.68,0.8,0.89,0.82,0.69,0.93,0.52,0.94,12
0.99,0.86,0.85,0.82,0.65,0.75,0.88,0.89,0.22,0.85,0.82,0.9,0.51,0.22,0.56,0.69,0.64,0.49,0.45,0.83,0.65,0.72,0.95,0.64,0.84,12
0.95,0.34,0.71,0.76,0.64,0.74,0.67,0.91,0.19,0.29,0.84,0.89,0.56,0.29,0.65,0.74,0.69,0.31,0.41,0.99,0.66,0.57,0.8,0.56,0.81,12
0.66,0.47,0.67,0.76,0.51,0.66,0.83,0.86,0.37,0.42,0.83,0.81,0.49,0.15,0.58,0.74,0.78,0.54,0.55,0.97,0.92,0.66,0.7,0.46,0.8,12
0.87,0.66,0.73,0.93,0.6,0.49,0.74,0.72,0.15,0.39,0.72,0.88,0.35,0.12,0.8,0.86,0.65,0.75,0.39,0.69,0.99,0.31,0.92,0.44,0.84,12
0.88,0.82,0.74,0.77,0.68,0.72,0.69,0.9,0.26,0.68,0.68,0.87,0.44,0.18,0.46,0.7,0.71,0.34,0.66,0.66,0.95,0.63,0.68,0.64,0.86,12
0.99,0.75,0.8,0.68,0.52,0.62,0.7,0.92,0.25,0.4,0.7,0.92,0.33,0.06,0.47,0.67,0.66,0.67,0.71,0.81,0.82,0.67,0.85,0.72,0.97,12
0.91,0.66,0.96,0.73,0.45,0.87,0.6,0.99,0.36,0.54,0.81,0.99,0.28,0.05,0.38,0.67,0.67,0.53,0.62,0.69,0.99,0.42,0.68,0.65,0.84,12
0.95,0.52,0.72,0.69,0.51,0.82,0.74,0.95,0.33,0.71,0.92,0.95,0.5,0.13,0.45,0.46,0.84,0.37,0.65,0.87,0.62,0.47,0.8,0.53,0.86,12
0.75,0.61,0.63,0.49,0.69,0.58,0.73,0.8,0.07,0.42,0.75,0.97,0.46,0.17,0.65,0.85,0.85,0.42,0.73,0.99,0.89,0.83,0.97,0.71,0.77,12
0.76,0.59,0.63,0.7,0.71,0.66,0.87,0.81,0.19,0.7,0.83,0.92,0.62,0.37,0.32,0.87,0.72,0.5,0.6,0.94,0.65,0.66,0.92,0.71,0.84,12
0.99,0.51,0.99,0.82,0.42,0.8,0.82,0.88,0.15,0.45,0.61,0.99,0.25,0.11,0.73,0.78,0.89,0.8,0.56,0.66,0.91,0.7,0.81,0.44,0.94,12
0.97,0.42,0.95,0.59,0.54,0.6,0.72,0.84,0.17,0.64,0.84,0.94,0.54,0.15,0.52,0.77,0.99,0.68,0.78,0.93,0.94,0.37,0.96,0.63,0.85,12
0.83,0.54,0.9,0.88,0.41,0.78,0.73,0.83,0.3,0.43,0.71,0.85,0.44,0.2,0.28,0.59,0.78,0.58,0.46,0.86,0.69,0.95,0.73,0.5,0.86,12
0.78,0.71,0.99,0.72,0.62,0.68,0.8,0.99,0.37,0.32,0.99,0.98,0.46,0.11,0.51,0.6,0.86,0.44,0.31,0.92,0.82,0.74,0.83,0.62,0.93,12
0.95,0.64,0.99,0.75,0.62,0.98,0.7,0.83,0.06,0.61,0.88,0.95,0.22,0.33,0.74,0.69,0.8,0.64,0.65,0.88,0.66,0.58,0.69,0.68,0.89,12
0.89,0.64,0.65,0.89,0.54,0.77,0.94,0.85,0.41,0.52,0.8,0.94,0.24,0.28,0.51,0.83,0.77,0.43,0.65,0.79,0.65,0.57,0.99,0.59,0.79,12
0.99,0.36,0.57,0.77,0.62,0.78,0.68,0.89,0.07,0.54,0.59,0.89,0.43,0.01,0.4,0.8,0.99,0.2,0.64,0.64,0.63,0.81,0.94,0.5,0.87,12
0.98,0.62,0.99,0.85,0.21,0.71,0.7,0.89,0.25,0.37,0.66,0.99,0.48,0.11,0.64,0.79,0.96,0.29,0.7,0.72,0.95,0.57,0.55,0.6,0.73,12
0.87,0.59,0.8,0.58,0.45,0.64,0.77,0.99,0.34,0.41,0.97,0.8,0.49,0.18,0.55,0.78,0.71,0.66,0.6,0.99,0.76,0.76,0.93,0.45,0.95,12
0.76,0.31,0.96,0.91,0.61,0.72,0.99,0.95,0.16,0.65,0.64,0.86,0.26,0.01,0.26,0.86,0.66,0.39,0.45,0.91,0.8,0.66,0.84,0.45,0.78,12
0.99,0.59,0.95,0.36,0.74,0.69,0.99,0.86,0.25,0.63,0.69,0.96,0.32,0.37,0.66,0.76,0.71,0.46,0.64,0.54,0.73,0.72,0.69,0.77,0.81,12
0.94,0.45,0.91,0.84,0.75,0.93,0.96,0.91,0.09,0.76,0.63,0.87,0.5,0.26,0.82,0.7,0.58,0.44,0.62,0.75,0.98,0.57,0.66,0.66,0.77,12
0.99,0.64,0.67,0.92,0.91,0.49,0.92,0.93,0.27,0.57,0.86,0.85,0.58,0.02,0.89,0.9,0.65,0.5,0.78,0.74,0.78,0.55,0.99,0.52,0.85,12
0.97,0.57,0.74,0.6,0.4,0.6,0.58,0.85,0.29,0.51,0.69,0.83,0.27,0.02,0.25,0.79,0.62,0.5,0.52,0.99,0.57,0.63,0.81,0.5,0.87,12
0.92,0.46,0.91,0.83,0.77,0.67,0.99,0.89,0.01,0.6,0.79,0.84,0.52,0.14,0.7,0.69,0.9,0.64,0.66,0.67,0.92,0.6,0.99,0.66,0.9,12
0.8,0.55,0.86,0.62,0.45,0.74,0.79,0.91,0.4,0.42,0.89,0.89,0.37,0.23,0.09,0.71,0.72,0.31,0.35,0.74,0.56,0.71,0.82,0.38,0.8,12
0.99,0.52,0.81,0.73,0.58,0.53,0.79,0.86,0.63,0.46,0.74,0.97,0.38,0.23,0.33,0.9,0.72,0.58,0.75,0.76,0.8,0.68,0.94,0.46,0.86,12
0.78,0.5,0.77,0.93,0.81,0.99,0.79,0.84,0.12,0.82,0.6,0.88,0.33,0.43,0.3,0.84,0.97,0.47,0.66,0.6,0.79,0.57,0.51,0.65,0.87,12
0.68,0.42,0.75,0.71,0.56,0.63,0.67,0.92,0.19,0.48,0.77,0.93,0.38,0.31,0.52,0.82,0.96,0.21,0.72,0.99,0.67,0.6,0.8,0.66,0.89,12
0.81,0.77,0.74,0.76,0.73,0.99,0.73,0.95,0.28,0.18,0.68,0.82,0.33,0.15,0.51,0.87,0.85,0.99,0.57,0.9,0.85,0.8,0.8,0.71,0.96,12
0.81,0.59,0.92,0.72,0.49,0.99,0.77,0.99,0.18,0.46,0.9,0.89,0.28,0.11,0.55,0.61,0.81,0.05,0.53,0.78,0.73,0.47,0.74,0.61,0.95,12
0.72,0.56,0.98,0.82,0.59,0.69,0.8,0.89,0.01,0.36,0.55,0.99,0.51,0.1,0.66,0.99,0.72,0.76,0.65,0.77,0.66,0.53,0.8,0.3,0.89,12
0.86,0.66,0.8,0.99,0.38,0.63,0.89,0.99,0.12,0.87,0.68,0.99,0.41,0.49,0.86,0.62,0.99,0.28,0.56,0.99,0.7,0.52,0.87,0.66,0.88,12
0.8,0.63,0.93,0.97,0.64,0.59,0.8,0.86,0.42,0.16,0.87,0.83,0.57,0.3,0.54,0.77,0.76,0.64,0.59,0.9,0.81,0.28,0.78,0.8,0.95,12
0.91,0.58,0.81,0.86,0.68,0.62,0.89,0.99,0.13,0.46,0.86,0.95,0.35,0.13,0.41,0.75,0.86,0.5,0.42,0.66,0.88,0.44,0.88,0.55,0.81,12
0.9,0.82,0.89,0.74,0.41,0.82,0.95,0.94,0.4,0.6,0.63,0.9,0.47,0.29,0.4,0.69,0.85,0.75,0.73,0.88,0.85,0.47,0.71,0.59,0.92,12
0.95,0.67,0.65,0.58,0.75,0.75,0.63,0.96,0.28,0.99,0.96,0.92,0.38,0.23,0.48,0.51,0.92,0.55,0.24,0.72,0.69,0.73,0.84,0.79,0.74,12
0.76,0.74,0.76,0.64,0.53,0.65,0.87,0.98,0.04,0.44,0.8,0.91,0.51,0.22,0.38,0.56,0.56,0.43,0.6,0.92,0.75,0.9,0.84,0.54,0.88,12
0.77,0.63,0.58,0.86,0.61,0.78,0.82,0.81,0.13,0.81,0.86,0.86,0.45,0.25,0.89,0.84,0.85,0.41,0.83,0.79,0.69,0.44,0.74,0.55,0.9,12
0.99,0.75,0.87,0.88,0.89,0.87,0.99,0.79,0.15,0.35,0.45,0.91,0.58,0.13,0.54,0.59,0.74,0.56,0.44,0.95,0.55,0.64,0.79,0.79,0.9,12
0.63,0.29,0.72,0.71,0.58,0.75,0.89,0.8,0.02,0.55,0.75,0.89,0.32,0.18,0.8,0.49,0.64,0.63,0.8,0.77,0.64,0.34,0.88,0.44,0.99,12
0.99,0.63,0.91,0.76,0.75,0.75,0.81,0.99,0.33,0.93,0.59,0.86,0.28,0.31,0.4,0.78,0.65,0.48,0.9,0.99,0.56,0.65,0.96,0.54,0.77,12
0.99,0.61,0.92,0.75,0.9,0.63,0.74,0.94,0.35,0.22,0.97,0.8,0.4,0.16,0.36,0.85,0.49,0.35,0.48,0.91,0.99,0.7,0.99,0.31,0.86,12
0.72,0.55,0.88,0.79,0.78,0.49,0.69,0.8,0.04,0.7,0.82,0.99,0.55,0.21,0.31,0.83,0.71,0.26,0.45,0.82,0.96,0.61,0.99,0.61,0.82,12
0.99,0.84,0.88,0.67,0.39,0.8,0.77,0.93,0.29,0.59,0.95,0.92,0.31,0.1,0.62,0.56,0.89,0.64,0.59,0.7,0.57,0.45,0.64,0.6,0.82,12
0.78,0.71,0.87,0.78,0.67,0.88,0.59,0.95,0.01,0.34,0.93,0.95,0.49,0.22,0.78,0.5,0.76,0.51,0.86,0.93,0.93,0.5,0.99,0.66,0.78,12
0.99,0.41,0.74,0.74,0.47,0.82,0.84,0.91,0.5,0.17,0.98,0.84,0.59,0.45,0.96,0.68,0.65,0.57,0.59,0.57,0.9,0.48,0.99,0.73,0.83,12
0.9,0.57,0.79,0.99,0.48,0.76,0.93,0.87,0.17,0.23,0.95,0.95,0.46,0.01,0.6,0.74,0.76,0.22,0.59,0.69,0.81,0.61,0.81,0.71,0.85,12
0.97,0.65,0.98,0.65,0.56,0.87,0.82,0.98,0.35,0.41,0.91,0.88,0.52,0.44,0.72,0.99,0.6,0.39,0.57,0.75,0.85,0.55,0.99,0.73,0.88,12
0.77,0.67,0.94,0.82,0.6,0.93,0.73,0.87,0.34,0.61,0.91,0.88,0.23,0.04,0.41,0.8,0.9,0.14,0.67,0.79,0.66,0.88,0.88,0.71,0.99,12
0.82,0.55,0.99,0.61,0.61,0.76,0.93,0.93,0.13,0.69,0.91,0.83,0.31,0.13,0.27,0.84,0.76,0.44,0.47,0.75,0.99,0.7,0.64,0.47,0.89,12
0.84,0.53,0.74,0.6,0.61,0.7,0.95,0.9,0.12,0.64,0.97,0.85,0.18,0.14,0.23,0.91,0.62,0.43,0.79,0.91,0.73,0.5,0.83,0.57,0.95,12
0.88,0.42,0.98,0.91,0.57,0.85,0.81,0.82,0.24,0.27,0.72,0.83,0.44,0.22,0.24,0.58,0.8,0.59,0.61,0.51,0.97,0.83,0.99,0.67,0.9,12
0.81,0.62,0.7,0.79,0.41,0.83,0.75,0.95,0.27,0.41,0.91,0.82,0.37,0.13,0.65,0.69,0.84,0.61,0.3,0.68,0.82,0.73,0.92,0.77,0.83,12
0.91,0.54,0.79,0.67,0.53,0.73,0.72,0.9,0.01,0.59,0.82,0.93,0.34,0.13,0.7,0.68,0.99,0.22,0.57,0.65,0.7,0.5,0.79,0.7,0.77,12
0.98,0.41,0.8,0.95,0.66,0.79,0.88,0.94,0.33,0.78,0.67,0.9,0.48,0.3,0.61,0.87,0.73,0.23,0.77,0.8,0.73,0.6,0.79,0.73,0.91,12
0.94,0.67,0.85,0.91,0.29,0.6,0.79,0.87,0.13,0.62,0.67,0.92,0.42,0.21,0.33,0.67,0.96,0.61,0.73,0.79,0.58,0.54,0.83,0.77,0.93,12
0.96,0.49,0.87,0.74,0.57,0.59,0.86,0.9,0.35,0.21,0.65,0.99,0.29,0.24,0.59,0.57,0.99,0.49,0.62,0.99,0.7,0.54,0.81,0.42,0.87,12
0.96,0.62,0.94,0.89,0.64,0.72,0.96,0.85,0.43,0.46,0.9,0.99,0.11,0.18,0.42,0.92,0.75,0.99,0.4,0.85,0.75,0.67,0.78,0.54,0.72,12
0.91,0.41,0.68,0.79,0.58,0.88,0.62,0.93,0.29,0.44,0.7,0.89,0.51,0.15,0.67,0.66,0.99,0.51,0.58,0.59,0.61,0.65,0.82,0.64,0.8,12
0.88,0.52,0.89,0.75,0.84,0.66,0.95,0.83,0.19,0.33,0.96,0.93,0.42,0.23,0.28,0.88,0.98,0.49,0.6,0.88,0.78,0.57,0.79,0.56,0.82,12
0.99,0.56,0.79,0.69,0.41,0.95,0.87,0.96,0.18,0.79,0.82,0.99,0.4,0.19,0.39,0.71,0.83,0.8,0.8,0.81,0.96,0.25,0.79,0.63,0.91,12
0.96,0.59,0.79,0.67,0.85,0.9,0.97,0.9,0.18,0.61,0.8,0.89,0.4,0.12,0.33,0.67,0.62,0.62,0.71,0.7,0.56,0.65,0.88,0.6,0.76,12
0.65,0.82,0.82,0.84,0.59,0.8,0.63,0.87,0.07,0.28,0.71,0.77,0.34,0.11,0.26,0.68,0.8,0.33,0.86,0.89,0.95,0.56,0.97,0.7,0.78,12
0.81,0.98,0.8,0.84,0.57,0.86,0.67,0.83,0.4,0.54,0.48,0.9,0.38,0.29,0.56,0.74,0.81,0.56,0.45,0.69,0.69,0.43,0.95,0.74,0.89,12
0.82,0.53,0.79,0.92,0.67,0.98,0.67,0.88,0.09,0.22,0.78,0.88,0.33,0.01,0.54,0.66,0.92,0.61,0.43,0.85,0.72,0.8,0.85,0.53,0.82,12
0.7,0.77,0.99,0.55,0.57,0.74,0.72,0.99,0.41,0.45,0.99,0.9,0.37,0.24,0.35,0.89,0.88,0.43,0.58,0.68,0.83,0.43,0.85,0.53,0.89,12
0.99,0.7,0.83,0.68,0.56,0.75,0.86,0.86,0.12,0.53,0.98,0.99,0.5,0.07,0.78,0.59,0.7,0.59,0.42,0.9,0.79,0.65,0.74,0.71,0.89,12
0.85,0.72,0.5,0.82,0.59,0.65,0.82,0.93,0.15,0.48,0.79,0.93,0.56,0.14,0.76,0.53,0.84,0.16,0.61,0.89,0.99,0.61,0.75,0.73,0.85,12
0.91,0.72,0.99,0.55,0.61,0.75,0.66,0.79,0.24,0.41,0.71,0.89,0.35,0.2,0.82,0.7,0.99,0.75,0.73,0.71,0.76,0.48,0.9,0.59,0.88,12
0.94,0.62,0.8,0.65,0.54,0.84,0.78,0.9,0.36,0.6,0.61,0.89,0.29,0.19,0.58,0.77,0.99,0.4,0.56,0.87,0.93,0.47,0.94,0.69,0.84,12
0.86,0.7,0.91,0.83,0.5,0.53,0.79,0.88,0.31,0.35,0.88,0.93,0.3,0.32,0.43,0.61,0.83,0.5,0.48,0.88,0.8,0.5,0.62,0.66,0.86,12
0.92,0.78,0.53,0.94,0.78,0.62,0.93,0.84,0.11,0.48,0.99,0.93,0.41,0.32,0.38,0.89,0.99,0.59,0.5,0.94,0.84,0.68,0.99,0.66,0.79,12
0.99,0.64,0.89,0.85,0.64,0.85,0.83,0.89,0.18,0.4,0.76,0.97,0.36,0.19,0.48,0.77,0.88,0.89,0.42,0.77,0.87,0.38,0.99,0.58,0.79,12
0.99,0.31,0.88,0.65,0.6,0.8,0.9,0.93,0.52,0.51,0.76,0.99,0.39,0.25,0.01,0.76,0.79,0.41,0.51,0.92,0.53,0.99,0.99,0.65,0.98,12
0.94,0.48,0.98,0.56,0.68,0.91,0.87,0.8,0.28,0.48,0.7,0.74,0.25,0.13,0.73,0.99,0.91,0.34,0.55,0.94,0.88,0.65,0.88,0.76,0.99,12
0.9,0.62,0.92,0.71,0.31,0.81,0.7,0.99,0.27,0.8,0.69,0.98,0.19,0.32,0.45,0.82,0.75,0.64,0.67,0.85,0.86,0.82,0.78,0.78,0.83,12
0.99,0.9,0.75,0.49,0.62,0.66,0.73,0.88,0.18,0.79,0.95,0.98,0.7,0.1,0.01,0.96,0.83,0.49,0.37,0.62,0.89,0.58,0.57,0.48,0.92,12
0.99,0.63,0.99,0.91,0.84,0.92,0.91,0.81,0.04,0.35,0.83,0.9,0.45,0.2,0.6,0.83,0.8,0.44,0.26,0.91,0.7,0.48,0.96,0.72,0.9,12
0.99,0.46,0.82,0.7,0.82,0.86,0.77,0.96,0.3,0.48,0.86,0.96,0.38,0.04,0.57,0.67,0.65,0.35,0.57,0.8,0.87,0.57,0.91,0.55,0.89,12
0.95,0.67,0.99,0.74,0.39,0.74,0.91,0.9,0.29,0.16,0.69,0.94,0.5,0.1,0.57,0.61,0.65,0.51,0.63,0.85,0.89,0.82,0.97,0.55,0.92,12
0.71,0.61,0.99,0.86,0.71,0.99,0.7,0.96,0.24,0.72,0.82,0.95,0.6,0.28,0.46,0.65,0.71,0.71,0.77,0.77,0.56,0.52,0.91,0.48,0.71,12
0.84,0.33,0.89,0.72,0.61,0.92,0.68,0.75,0.25,0.59,0.61,0.87,0.35,0.2,0.38,0.99,0.77,0.54,0.54,0.46,0.98,0.19,0.99,0.43,0.75,12
0.89,0.89,0.89,0.75,0.5,0.83,0.75,0.95,0.01,0.61,0.84,0.8,0.27,0.18,0.4,0.74,0.61,0.32,0.87,0.69,0.74,0.58,0.81,0.76,0.81,12
0.99,0.49,0.95,0.75,0.58,0.74,0.87,0.82,0.12,0.91,0.87,0.87,0.48,0.19,0.05,0.72,0.78,0.57,0.5,0.77,0.95,0.58,0.79,0.65,0.82,12
0.99,0.58,0.9,0.68,0.44,0.84,0.83,0.94,0.35,0.21,0.82,0.76,0.47,0.06,0.59,0.79,0.73,0.5,0.76,0.58,0.88,0.62,0.97,0.39,0.85,12
0.99,0.78,0.75,0.74,0.84,0.57,0.79,0.91,0.27,0.31,0.93,0.96,0.64,0.1,0.4,0.84,0.99,0.5,0.4,0.77,0.93,0.69,0.99,0.85,0.82,12
0.78,0.44,0.83,0.91,0.82,0.78,0.8,0.89,0.41,0.35,0.79,0.89,0.4,0.44,0.32,0.99,0.71,0.34,0.51,0.88,0.8,0.75,0.74,0.38,0.82,12
0.94,0.41,0.84,0.84,0.5,0.64,0.66,0.89,0.31,0.99,0.95,0.81,0.2,0.19,0.81,0.79,0.73,0.7,0.78,0.99,0.66,0.66,0.68,0.5,0.76,12
0.87,0.41,0.95,0.77,0.49,0.81,0.99,0.92,0.17,0.44,0.79,0.85,0.18,0.15,0.75,0.59,0.55,0.48,0.74,0.58,0.82,0.65,0.92,0.67,0.89,12
0.69,0.68,0.99,0.75,0.65,0.62,0.97,0.86,0.46,0.42,0.89,0.86,0.64,0.01,0.57,0.43,0.64,0.88,0.72,0.54,0.8,0.52,0.92,0.84,0.9,12
0.96,0.67,0.71,0.87,0.72,0.67,0.72,0.99,0.28,0.27,0.74,0.87,0.39,0.19,0.45,0.92,0.91,0.8,0.38,0.81,0.95,0.69,0.76,0.5,0.92,12
0.87,0.68,0.87,0.76,0.62,0.64,0.99,0.94,0.43,0.39,0.73,0.88,0.29,0.29,0.64,0.63,0.76,0.58,0.5,0.75,0.99,0.5,0.78,0.93,0.7,12
0.75,0.83,0.8,0.84,0.88,0.66,0.72,0.93,0.24,0.4,0.78,0.81,0.46,0.31,0.47,0.67,0.87,0.39,0.56,0.79,0.99,0.59,0.84,0.58,0.82,12
0.77,0.48,0.96,0.7,0.61,0.69,0.63,0.87,0.43,0.42,0.71,0.87,0.36,0.23,0.42,0.69,0.74,0.57,0.64,0.83,0.88,0.59,0.99,0.66,0.95,12
0.89,0.64,0.76,0.78,0.71,0.7,0.99,0.9,0.46,0.29,0.76,0.87,0.53,0.28,0.48,0.64,0.8,0.64,0.71,0.79,0.74,0.61,0.87,0.63,0.82,12
0.99,0.52,0.99,0.96,0.72,0.99,0.87,0.88,0.18,0.37,0.91,0.8,0.22,0.4,0.7,0.75,0.92,0.65,0.58,0.61,0.97,0.66,0.67,0.62,0.82,12
